pl_name,tic_id,hostname,ra,dec,disc_year,pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,sy_dist
"Kepler-1859 c","TIC 270790094","Kepler-1859",293.9886751,46.7179996,2023,3.59645081000,1.66000000,3.39000000,5887.00,1.235000,1.090000,1331.25000000
"Kepler-190 b","TIC 158789380","Kepler-190",288.5839761,44.7337701,2014,2.01999900000,1.56000000,3.05000000,5106.00,0.795000,0.834000,433.38700000
"HD 95544 b","TIC 156103616","HD 95544",166.3231784,81.0389868,2021,2041.54152000000,12.80000000,1913.64483855,5722.00,1.088000,1.010000,87.80490000
"Kepler-975 c","TIC 122450762","Kepler-975",290.5485100,38.4952415,2023,5.05821338000,10.69000000,80.20000000,4883.00,1.667000,0.951000,426.08800000
"Kepler-978 b","TIC 158317637","Kepler-978",286.7107166,43.0433585,2016,49.62215090000,2.99000000,9.22000000,6002.00,1.090000,1.070000,682.52200000
"Kepler-1418 b","TIC 258202336","Kepler-1418",282.9975322,41.6785900,2016,22.47644250000,1.66000000,3.39000000,4770.00,0.720000,0.770000,499.00000000
"HD 25912 b","TIC 237356930","HD 25912",60.9074988,-51.9315058,2022,41.83156000000,6.90000000,38.13940884,5920.58,0.995896,1.080000,49.16610000
"TOI-4914 b","TIC 49254857","TOI-4914",204.5426717,-28.1429206,2024,10.60057000000,12.87000000,227.00000000,5805.00,1.000000,1.030000,299.89000000
"Kepler-444 c","TIC 394172596","Kepler-444",289.7528323,41.6318840,2015,4.54588410000,0.49700000,0.07930000,5046.00,0.752000,0.758000,36.43960000
"GJ 504 b","TIC 397587084","GJ 504",199.1923480,9.4249781,2013,,12.10569916,1271.30000000,6234.00,1.260000,1.220000,17.52990000
"Kepler-76 b","TIC 138644215","Kepler-76",294.1921185,39.6189727,2013,1.54492980000,15.24424000,638.83830000,6409.00,1.320000,1.200000,822.96000000
"K2-386 b","TIC 376879052","K2-386",18.2999964,7.0130302,2022,7.47322300000,2.32000000,5.99000000,5749.00,0.970000,0.911000,428.78500000
"HD 3167 b","TIC 318707987","HD 3167",8.7401487,4.3807215,2016,0.95964100000,1.67000000,4.97000000,5261.00,0.880000,0.837000,47.28990000
"Kepler-714 b","TIC 123499118","Kepler-714",282.6994685,43.2727437,2016,8.09888798600,9.67000000,67.60000000,5995.00,1.120000,1.090000,2083.37000000
"Kepler-1386 b","TIC 123201193","Kepler-1386",280.8233646,42.6360518,2016,6.73972381000,1.24000000,2.07000000,5733.00,1.030000,1.020000,835.88200000
"HIP 57274 d","TIC 5078530","HIP 57274",176.1705487,30.9576484,2011,431.70000000000,14.20000000,167.40000000,4640.00,0.680000,0.730000,25.86180000
"KIC 10001893 b","TIC 158488181","KIC 10001893",287.3892308,46.9844491,2014,0.21970000000,,,27500.00,0.180000,0.470000,1672.94000000
"HD 111998 b","TIC 53304943","HD 111998",193.2953521,-3.5531133,2016,810.00000000000,12.90000000,1525.57635360,6557.00,1.450000,1.400000,33.22370000
"Kepler-141 b","TIC 273681580","Kepler-141",297.9707271,47.7316041,2014,3.10767500000,0.69000000,0.25700000,4910.00,0.787000,0.878000,301.18300000
"Kepler-1112 b","TIC 272841734","Kepler-1112",296.9687937,47.7514799,2016,14.36267939000,3.02000000,9.38000000,6496.00,1.540000,1.340000,1671.28000000
"K2-268 e","TIC 444037742","K2-268",133.7094899,11.8482712,2021,6.13124300000,1.33000000,2.33000000,5106.00,0.780000,0.840000,327.78300000
"HD 102888 b","TIC 397394991","HD 102888",177.6545263,-27.2779074,2025,252.06000000000,12.80000000,1808.44363583,4990.00,8.600000,2.420000,126.48400000
"WASP-4 b","TIC 402026209","WASP-4",353.5629149,-42.0617794,2007,1.33823099400,15.12091496,381.39408840,5436.00,0.912000,0.899000,267.20600000
"Kepler-1537 b","TIC 271046907","Kepler-1537",294.3853917,43.8254461,2016,1.44445379800,1.18000000,1.76000000,5079.00,0.770000,0.810000,517.29200000
"Kepler-151 b","TIC 137410997","Kepler-151",292.1627933,41.0231947,2014,15.22895800000,3.06000000,9.59000000,5460.00,0.830000,0.870000,649.91900000
"TOI-4504 b","TIC 349972412","TOI-4504",114.4673065,-62.0782776,2024,2.42614000000,2.69100000,7.71000000,5315.00,0.920000,0.890000,342.60500000
"Kepler-1445 b","TIC 351766604","Kepler-1445",280.2495197,43.9150665,2016,10.60052251000,0.96000000,0.84000000,6150.00,1.260000,1.130000,506.35700000
"TOI-480 b","TIC 317548889","TOI-480",88.3784618,-16.2653974,2024,6.86619600000,2.85372018,20.80000000,6174.00,1.487700,1.279300,54.53060000
"HATS-70 b","TIC 98545929","HATS-70",109.1045212,-31.2443947,2019,1.88823780000,15.51325600,4100.00700000,7930.00,1.881000,1.780000,1458.83000000
"Kepler-366 b","TIC 27914560","Kepler-366",296.8520316,49.0844359,2014,3.28195900000,1.46000000,2.73000000,6209.00,1.048000,1.088000,1856.28000000
"HD 187123 c","TIC 58559140","HD 187123",296.7428786,34.4189900,2008,3810.00000000000,13.20000000,912.16752809,5790.00,1.150430,1.040000,45.95480000
"LHS 1678 b","TIC 77156829","LHS 1678",68.1789866,-39.7908744,2021,0.86023250000,0.68500000,0.35000000,3490.00,0.329000,0.345000,19.87820000
"Kepler-935 b","TIC 271424795","Kepler-935",295.0217193,46.6192011,2016,4.88083852000,1.35000000,2.39000000,4830.00,0.730000,0.780000,471.78200000
"HD 224693 b","TIC 114807081","HD 224693",359.9749837,-22.4279999,2006,26.69040000000,14.00000000,222.48100000,5894.00,1.930000,1.310000,93.50150000
"mu Leo b","TIC 82204610","mu Leo",148.1898673,26.0067142,2014,357.80000000000,13.30000000,762.80000000,4538.20,11.400000,1.500000,32.60810000
"Kepler-321 b","TIC 271046140","Kepler-321",294.4536991,44.1457626,2014,4.91537900000,1.77000000,3.78000000,5740.00,1.194000,1.024000,384.54200000
"HD 10975 b","TIC 28763463","HD 10975",27.1628025,37.9527542,2021,283.80000000000,14.30000000,143.02278315,4840.00,11.160000,1.410000,116.50600000
"Kepler-109 b","TIC 122441003","Kepler-109",290.3926795,40.2849074,2014,6.48163070000,2.49000000,4.90000000,5950.00,1.387000,1.094000,474.86100000
"HD 70573 b","TIC 455235218","HD 70573",125.7079153,1.8591088,2007,851.80000000000,12.80000000,1900.00000000,5737.00,0.976919,1.000000,59.18200000
"Kepler-388 b","TIC 164786156","Kepler-388",284.8280577,44.6086451,2014,3.17331500000,0.81000000,0.45700000,4498.00,0.586000,0.635000,425.00000000
"Kepler-15 b","TIC 27774415","Kepler-15",296.2005506,49.1400304,2011,4.94278200000,10.76000000,209.76000000,5515.00,0.992000,1.018000,739.41200000
"HD 202772 A b","TIC 290131778","HD 202772 A",319.6995877,-26.6163743,2019,3.30887750000,18.23701160,323.54931833,6442.00,2.554000,1.721000,161.49800000
"HD 134606 b","TIC 262457542","HD 134606",228.8103897,-70.5203328,2024,12.08900000000,2.97000000,9.09000000,5576.00,1.158000,1.046000,26.79090000
"HIP 98599 b","TIC 74541369","HIP 98599",300.4090608,-22.1110649,2026,2656.00000000000,12.70000000,2177.12458795,5978.00,1.394840,1.190000,75.94280000
"TOI-2458 b","TIC 449197831","TOI-2458",79.6215290,1.2534390,2024,3.73659000000,2.83000000,13.31000000,6005.00,1.310000,1.050000,112.95800000
"UZ For b","TIC 144622139","UZ For",53.8694682,-25.7393857,2011,5840.00000000000,,2002.20000000,5286.90,,0.700000,239.60387482
"HD 190360 b","TIC 105999792","HD 190360",300.9092476,29.8945410,2003,2887.50000000000,13.50000000,537.00000000,5560.00,1.140000,0.996000,16.00690000
"TOI-1259 A b","TIC 288735205","TOI-1259 A",282.1001665,79.2564761,2021,3.47797920000,11.60000000,141.00000000,4775.00,0.715000,0.746000,118.10600000
"Kepler-374 c","TIC 270863576","Kepler-374",294.1378921,42.3704075,2014,3.28280700000,1.10000000,1.37000000,5977.00,0.911000,1.033000,1265.61000000
"TOI-5300 b","TIC 267215820","TOI-5300",356.4811370,0.4587978,2025,2.26219600000,9.86390302,190.69704420,4610.00,0.650000,0.670000,162.51000000
"Kepler-402 b","TIC 158725491","Kepler-402",288.3701976,43.3546109,2014,4.02875100000,1.22000000,1.98000000,6090.00,1.264000,1.072000,625.33900000
"Kepler-372 d","TIC 350810559","Kepler-372",291.2562253,49.2589288,2014,30.09256800000,1.69000000,3.50000000,6509.00,1.137000,1.202000,1493.95000000
"TOI-5713 b","TIC 219041246","TOI-5713",208.4587323,52.6027628,2024,10.44198900000,1.77000000,3.78000000,3225.00,0.299200,0.265300,40.86680000
"K2-381 b","TIC 10195089","K2-381",288.0267612,-21.0075789,2022,7.93893340000,1.07500000,1.26000000,4473.00,0.675000,0.754000,145.70100000
"HD 11964 c","TIC 24978373","HD 11964",29.2884252,-10.2434693,2008,37.91000000000,5.38000000,25.00000000,5303.00,2.009710,0.910000,33.53690000
"WASP-96 b","TIC 160148385","WASP-96",1.0465696,-47.3606352,2014,3.42526020000,13.45000000,152.55000000,5540.00,1.050000,1.060000,352.46400000
"Kepler-351 c","TIC 158218178","Kepler-351",286.4527949,42.6577891,2014,57.24809000000,3.19000000,11.10000000,5643.00,0.854000,0.810000,1083.91000000
"HD 155193 b","TIC 447842929","HD 155193",257.4208876,10.0381003,2021,352.65000000000,14.00000000,238.37130525,6239.00,1.764390,1.221000,57.79950000
"HD 13808 b","TIC 220022156","HD 13808",33.1780708,-53.7437591,2021,14.18150000000,3.35000000,11.20000000,5035.00,0.781000,0.771000,28.23050000
"GJ 180 c","TIC 246902275","GJ 180",73.4600970,-17.7761940,2014,24.32900000000,2.41000000,6.40000000,3371.00,0.413049,0.430000,11.94070000
"Kepler-1663 b","TIC 407001589","Kepler-1663",290.4015156,48.8227234,2020,17.60460000000,3.30395896,10.90000000,3844.00,0.628590,0.610816,337.92600000
"Kepler-452 b","TIC 272174474","Kepler-452",296.0037520,44.2775861,2015,384.84300000000,1.63000000,3.29000000,5757.00,1.110000,1.037000,551.72700000
"Kepler-1768 b","TIC 239236731","Kepler-1768",299.9572335,44.7718851,2021,15.13589954000,2.23346338,5.62000000,6050.00,1.572000,1.240000,632.76600000
"TOI-6041 c","TIC 192415680","TOI-6041",46.0610334,43.5576668,2025,88.00000000000,10.50000000,77.90000000,5445.00,0.879000,0.885000,72.47310000
"HD 109833 c","TIC 360630575","HD 109833",189.7758591,-74.5740205,2022,13.90014800000,2.59000000,7.22000000,5881.00,1.000000,1.080000,79.55610000
"HAT-P-61 b","TIC 259506033","HAT-P-61",75.4801665,50.1311784,2021,1.90231289000,10.07687365,335.94462620,5587.00,0.938000,1.004000,338.84000000
"Kepler-1026 b","TIC 237192046","Kepler-1026",283.6053012,39.9979286,2016,36.51560530000,2.21000000,5.52000000,4948.00,0.750000,0.790000,351.23900000
"HD 219134 b","TIC 283722336","HD 219134",348.3372026,57.1696255,2015,3.09292600000,1.60200000,4.74000000,4699.00,0.778000,0.810000,6.53127000
"Kepler-1223 b","TIC 164889945","Kepler-1223",285.2956462,44.5527542,2016,16.30125900000,1.22000000,1.98000000,4870.00,0.750000,0.800000,459.95700000
"Kepler-1834 b","TIC 378087161","Kepler-1834",294.6646789,39.7838461,2021,4.60301017800,1.45938340,2.73000000,4821.00,0.788000,0.765000,500.39500000
"Kepler-1276 b","TIC 121333541","Kepler-1276",287.8570173,40.5471909,2016,12.57200950000,1.19000000,1.81000000,6188.00,1.210000,1.140000,538.48100000
"Kepler-1871 b","TIC 137634508","Kepler-1871",292.4275044,38.4728824,2021,1.95270001900,2.42172881,6.44000000,5741.00,0.946000,1.020000,854.62300000
"Kepler-1553 b","TIC 351062058","Kepler-1553",291.9191348,39.0221769,2016,4.24261881000,1.15000000,1.60000000,5288.00,0.810000,0.850000,692.59400000
"Kepler-755 c","TIC 239227652","Kepler-755",296.8609348,41.0973178,2016,2.85313364400,1.26000000,2.13000000,5043.00,0.770000,0.820000,399.03400000
"LHS 1678 d","TIC 77156829","LHS 1678",68.1789866,-39.7908744,2024,4.96522290000,0.98100000,0.90700000,3490.00,0.329000,0.345000,19.87820000
"HD 136118 b","TIC 38991680","HD 136118",229.7306046,-1.5922913,2022,1187.59765000000,12.30000000,4164.18778851,6097.00,1.677540,1.180000,51.43590000
"HD 25015 b","TIC 178249461","HD 25015",59.4335463,-20.2673347,2019,6134.42700000000,12.50000000,2884.92845034,5160.00,0.830000,0.860000,37.43300000
"TIC 241249530 b","TIC 241249530","TIC 241249530",95.3088995,53.2950203,2024,165.77190000000,13.29385111,1582.78546686,6166.00,1.397000,1.271000,324.44800000
"K2-178 b","TIC 26078330","K2-178",52.8888524,22.4348186,2018,8.74781800000,3.55790985,12.40000000,5525.00,0.887267,0.951090,214.75300000
"Kepler-1281 b","TIC 27458799","Kepler-1281",295.3543571,48.5153932,2016,3.11602791000,1.64000000,3.33000000,5353.00,0.830000,0.870000,1090.00000000
"Kepler-1550 b","TIC 121395435","Kepler-1550",287.7646113,38.2947076,2016,225.58280900000,3.02000000,9.38000000,5991.00,1.110000,1.070000,1179.01000000
"TOI-5126 c","TIC 27064468","TOI-5126",151.6597827,18.6340631,2023,17.89990000000,3.86000000,14.20000000,6150.00,1.241000,1.240000,160.41400000
"HD 181433 b","TIC 410399074","HD 181433",291.2873731,-66.4677838,2008,9.37450000000,,1708.64551603,4918.00,0.790000,0.860000,26.87620000
"Kepler-1896 b","TIC 394175334","Kepler-1896",289.6785786,40.2496475,2021,44.87020111000,3.09935997,9.80000000,6122.00,0.996000,1.070000,1732.91000000
"HAT-P-59 b","TIC 229400092","HAT-P-59",292.4588212,62.5291892,2021,4.14197710000,12.58768533,489.45574678,5678.00,1.103800,1.008000,265.47100000
"Kepler-69 b","TIC 275573429","Kepler-69",293.2609013,44.8688656,2013,13.72234100000,2.24000000,5.65000000,5638.00,0.930000,0.810000,730.62500000
"Kepler-1483 b","TIC 271752712","Kepler-1483",295.4097409,42.1507935,2016,9.50851560000,1.52000000,2.92000000,6337.00,1.400000,1.250000,1273.78000000
"Kepler-608 b","TIC 270786157","Kepler-608",293.8829010,44.6380717,2016,6.41251503700,3.64000000,12.90000000,5820.00,1.010000,1.000000,946.68300000
"Kepler-318 c","TIC 274198407","Kepler-318",298.4828337,46.7936357,2014,11.81500700000,3.68000000,13.10000000,5746.00,1.189000,1.073000,489.14100000
"Kepler-225 b","TIC 63203294","Kepler-225",292.1939846,47.4570808,2014,6.73897500000,1.20000000,1.87000000,3682.00,0.480000,0.593000,561.10100000
"K2-57 b","TIC 146799150","K2-57",342.6918241,-14.0700007,2016,9.00730000000,2.30905002,5.94000000,4413.00,0.671000,0.699000,264.21300000
"Kepler-627 b","TIC 137413972","Kepler-627",292.1042198,39.7678585,2016,40.69944430000,3.73000000,13.40000000,6424.00,1.490000,1.300000,984.30700000
"TOI-7333 b","TIC 160585062","TOI-7333",243.5319622,75.9166315,2026,6.26449803661,2.09469416,5.04000000,4586.87,0.666066,0.721000,157.21700000
"LHS 1815 b","TIC 260004324","LHS 1815",91.0899861,-55.3115376,2020,3.81433400000,1.08800000,1.58000000,3643.00,0.501000,0.502000,29.84240000
"K2-266 e","TIC 374180079","K2-266",157.9356855,0.9372782,2018,19.48200000000,2.73000000,14.30000000,4285.00,0.703000,0.686000,77.55860000
"HD 24085 b","TIC 32001057","HD 24085",56.2563447,-70.0245193,2019,2.04550000000,3.46000000,11.80000000,6034.00,1.412551,1.220000,54.90040000
"HD 92788 b","TIC 169248301","HD 92788",160.7021351,-2.1847173,2000,325.80300000000,13.00000000,1195.04080000,5744.00,1.140000,1.150000,34.65380000
"CoRoT-28 b","TIC 106352250","CoRoT-28",278.6883216,5.5736911,2015,5.20851000000,10.70459500,153.82972000,5150.00,1.780000,1.010000,766.18300000
"Kepler-1093 b","TIC 120420344","Kepler-1093",284.9780251,41.4202077,2016,25.08246260000,1.95000000,4.46000000,6166.00,1.200000,1.130000,1072.88000000
"TOI-1226 b","TIC 177115354","TOI-1226",103.7548364,-69.8671293,2026,3.92880881576,2.41011120,6.39000000,5434.91,0.986943,1.010000,257.93000000
"HD 164922 e","TIC 159019691","HD 164922",270.6304652,26.3104077,2021,41.76300000000,3.23000000,10.52012027,5393.43,1.001813,0.921146,22.00160000
"Kepler-845 b","TIC 417676802","Kepler-845",290.9576363,49.2037262,2016,0.92785982100,2.04000000,4.82000000,4913.00,0.750000,0.790000,431.05100000
"WASP-102 b","TIC 51637609","WASP-102",336.4643016,15.8566392,2025,2.70981300000,14.90794433,197.68926915,5990.00,1.375000,1.080000,535.68900000
"K2-247 b","TIC 110999033","K2-247",188.8935189,-10.0692793,2018,2.25021000000,2.12000000,5.14000000,4667.00,0.690000,0.740000,258.11300000
"HD 96063 b","TIC 53178442","HD 96063",166.1853484,-2.5132966,2011,362.50000000000,13.70000000,403.64410000,5020.00,4.750000,1.370000,140.06500000
"HD 101581 b","TIC 397362481","HIP 56998",175.2563039,-44.4041485,2025,4.46569000000,0.95600000,0.82700000,4675.00,0.630000,0.653000,12.77810000
"HD 13908 c","TIC 12906712","HD 13908",34.5609102,65.5941901,2013,931.00000000000,12.80000000,1630.40000000,6255.00,1.670000,1.290000,79.55150000
"Kepler-888 b","TIC 27531978","Kepler-888",295.5212866,49.7386804,2016,70.69790610000,1.76000000,3.75000000,5875.00,0.900000,0.970000,420.81700000
"HD 28471 b","TIC 38698692","HD 28471",66.2875166,-64.0786861,2025,3.16490000000,1.75000000,3.72000000,5766.00,1.080000,0.980000,43.64550000
"Kepler-1916 b","TIC 26751240","Kepler-1916",293.0705754,48.3876790,2021,31.25429916000,2.61757235,7.35000000,6246.00,1.092000,1.180000,2055.82000000
"TOI-5817 b","TIC 418604868","TOI-5817",322.3777987,21.4745270,2025,15.61031000000,3.08000000,10.30000000,5770.00,1.427000,0.970000,80.75420000
"Kepler-279 b","TIC 158428960","Kepler-279",287.3912950,42.1948220,2014,12.30968100000,3.62000000,4180.93000000,6363.00,1.746000,1.200000,1037.40000000
"TOI-1853 b","TIC 73540072","TOI-1853",211.4593468,16.9923703,2023,1.24362580000,3.46000000,73.20000000,4985.00,0.808000,0.837000,165.10500000
"Kepler-889 b","TIC 26474039","Kepler-889",291.4674540,50.7595597,2016,3.74443900000,1.09000000,1.32000000,5961.00,1.250000,1.140000,598.31300000
"HAT-P-27 b","TIC 461239485","HAT-P-27",222.7673221,5.9473626,2011,3.03957700000,11.43000000,197.05000000,5316.00,0.864673,0.916000,199.17300000
"TOI-6034 b","TIC 388076422","TOI-6034",317.9001392,68.4020762,2024,2.57618400000,11.92000000,254.00000000,3635.00,0.489000,0.514000,117.99200000
"TOI-1260 b","TIC 355867695","TOI-1260",157.1440712,65.8541986,2021,3.12746300000,2.41000000,8.56000000,4227.00,0.672000,0.679000,73.59770000
"TOI-216.01","TIC 55652896","TOI-216",73.9800129,-63.2603301,2019,34.52552800000,10.10000000,177.98390792,5026.00,0.748000,0.770000,177.94500000
"Kepler-1620 b","TIC 273045068","Kepler-1620",297.2709026,46.9284743,2016,101.95182900000,1.61000000,3.22000000,6157.00,1.230000,1.150000,895.06900000
"HD 4732 c","TIC 63905972","HD 4732",12.3085089,-24.1369079,2012,3184.20000000000,13.10000000,1069.49258955,4898.00,5.030000,1.390000,54.78410000
"Kepler-1232 b","TIC 351190880","Kepler-1232",296.5500966,49.1023070,2016,26.78391830000,1.93000000,4.38000000,5471.00,0.890000,0.920000,632.86500000
"TOI-3894 b","TIC 165464482","TOI-3894",201.3748265,52.7681036,2024,4.33454000000,15.27784069,260.61929374,6000.00,1.502000,1.138000,417.36500000
"Kepler-1735 b","TIC 123206821","Kepler-1735",281.0503476,47.1882005,2021,7.71792984000,1.19429134,1.84000000,3975.00,0.509000,0.535000,245.30300000
"K2-43 b","TIC 443616612","K2-43",169.1170280,-3.9754405,2016,3.47114900000,4.51000000,18.50000000,3840.60,0.542000,0.571000,182.53600000
"GJ 1148 b","TIC 115869504","GJ 1148",175.4326081,42.7515862,2010,41.38000000000,11.90000000,96.70000000,3287.00,0.358519,0.344045,11.01430000
"TOI-1232 b","TIC 364395234","TOI-1232",116.5013990,-61.8797935,2026,14.25600000000,10.92875618,220.57291446,5823.00,1.072000,1.058000,328.60400000
"HD 114729 b","TIC 124401411","HD 114729",198.1833997,-31.8746756,2002,1121.79000000000,13.90000000,262.20975000,5844.00,1.473000,0.936000,37.80630000
"TOI-5595 b","TIC 302908969","TOI-5595",110.4601649,35.2219829,2026,5.99002553853,4.73740402,20.10000000,4417.30,0.743344,0.645000,136.95500000
"HD 3651 b","TIC 434210589","HD 3651",9.8387218,21.2488844,2003,62.25000000000,10.10000000,72.46524000,5221.00,0.871954,0.799000,11.13360000
"TrES-3 b","TIC 116264089","TrES-3",268.0291106,37.5463268,2007,1.30618581000,14.97500000,607.03000000,5650.00,0.829000,0.928000,231.33700000
"BD+20 2457 c","TIC 95359428","BD+20 2457",154.1867820,19.8912626,2009,621.99000000000,12.40000000,3963.17000000,4137.00,49.000000,2.800000,1539.71000000
"HD 88072 b","TIC 344988456","HD 88072",152.3467466,2.3710540,2022,18538.79293000000,12.60000000,2511.79790052,5785.33,1.032000,1.040000,35.90980000
"TOI-6303 b","TIC 186810676","TOI-6303",46.7806502,40.1471740,2025,9.48523600000,11.59000000,2493.00000000,3977.00,0.609000,0.644000,152.21900000
"eps Tau b","TIC 17554529","eps Tau",67.1546573,19.1802782,2006,585.82000000000,12.70000000,2285.18624633,4877.00,12.350000,2.570000,47.52852000
"Kepler-26 d","TIC 164833065","Kepler-26",284.9410627,46.5664505,2014,3.54391900000,1.07000000,1.24000000,4486.00,0.571000,0.593000,335.30700000
"Kepler-496 b","TIC 137341066","Kepler-496",291.6408978,41.2411044,2016,8.30864937000,2.32000000,5.99000000,5293.00,0.820000,0.860000,605.27400000
"Kepler-903 c","TIC 121732589","Kepler-903",288.7710137,40.6641771,2016,62.92285570000,2.53000000,6.94000000,5682.00,0.970000,0.980000,1369.24000000
"Kepler-526 b","TIC 273377282","Kepler-526",297.6509281,47.3962246,2016,5.45849831600,1.99000000,4.62000000,5894.00,1.140000,1.150000,666.14600000
"GJ 3473 c","TIC 452866790","GJ 3473",120.5936065,3.3371629,2020,15.50900000000,2.63000000,7.41000000,3347.00,0.364000,0.360000,27.36440000
"Kepler-239 c","TIC 138641300","Kepler-239",294.2020505,40.6633313,2014,56.22809800000,2.51000000,6.85000000,4914.00,0.763000,0.757000,648.10900000
"TOI-5007 b","TIC 424196109","TOI-5007",236.0638704,-61.0413649,2026,2.54337100000,11.07447293,211.03806225,3793.00,0.656000,0.632000,203.35200000
"GJ 676 A e","TIC 369021303","GJ 676 A",262.5448903,-51.6377777,2012,35.47358000000,2.47000000,6.67439655,3734.00,0.690000,0.626000,16.02720000
"Kepler-1101 b","TIC 271163971","Kepler-1101",294.5693544,45.6711623,2016,81.31510590000,2.47000000,6.66000000,5614.00,0.910000,0.940000,742.47300000
"Kepler-1253 b","TIC 164557694","Kepler-1253",283.8852196,47.6371507,2016,68.88619150000,1.33000000,2.33000000,5850.00,1.100000,0.970000,514.52400000
"TOI-674 b","TIC 158588995","TOI-674",164.5865592,-36.8581092,2021,1.97714300000,5.25000000,23.60000000,3514.00,0.420000,0.420000,46.08510000
"Kepler-208 b","TIC 270781284","Kepler-208",293.8901979,42.5279413,2014,4.22864000000,1.63000000,3.29000000,6092.00,1.314000,1.082000,775.32800000
"GJ 687 b","TIC 233193964","GJ 687",264.1041731,68.3336741,2014,38.14200000000,4.32000000,17.20000000,3413.00,0.418300,0.400000,4.54939000
"HD 208897 b","TIC 423862056","HD 208897",329.7490639,19.0201591,2017,358.27000000000,13.70000000,379.48711796,4860.00,4.980000,1.250000,67.48720000
"HD 67087 b","TIC 165796397","HD 67087",121.9155672,31.5511553,2015,352.20000000000,13.10000000,973.00000000,6330.00,1.550000,1.360000,76.52170000
"Kepler-1854 b","TIC 120825566","Kepler-1854",286.2859300,37.3869915,2021,39.83110046000,2.58746104,7.21000000,5026.00,0.759000,0.800000,423.34800000
"EPIC 201833600 c","TIC 363444743","K2-50",169.4836540,5.9882890,2019,3.96151000000,1.00000000,0.97200000,4326.00,0.634000,0.611000,257.44300000
"WASP-93 b","TIC 240681314","WASP-93",9.4587443,51.2887780,2016,2.73253210000,17.90077300,467.21010000,6700.00,1.524000,1.334000,370.28400000
"Kepler-673 b","TIC 417657148","Kepler-673",290.7857595,50.0540561,2016,3.72873109300,6.54000000,34.80000000,5355.00,0.840000,0.880000,918.21000000
"WASP-78 b","TIC 139528693","WASP-78",63.7562662,-22.1163901,2012,2.17518000000,21.63337000,352.79130000,6100.00,2.460000,1.870000,754.25800000
"TIC 172900988 b","TIC 172900988","TIC 172900988 Aa",128.6616644,31.5539793,2021,200.45200000000,11.25000000,942.00000000,6050.00,1.384200,1.238400,250.95600000
"Kepler-249 b","TIC 272942100","Kepler-249",296.9853002,43.6586043,2014,3.30653900000,1.09000000,1.32000000,3568.00,0.482000,0.510238,190.40100000
"TOI-3071 b","TIC 452006073","TOI-3071",173.2790517,-56.5033871,2024,1.26693800000,7.16000000,68.20000000,6177.00,1.310000,1.290000,485.21900000
"Kepler-2000 b","TIC 350814495","Kepler-2000",285.5743032,49.9621218,2023,6.38315913500,2.73000000,7.90000000,3757.00,0.576000,0.581000,320.58800000
"Kepler-349 c","TIC 270615037","Kepler-349",293.6764689,44.6155972,2014,12.24762900000,1.96000000,4.50000000,5956.00,0.927000,1.083000,940.72400000
"TIC 142589416 b","TIC 142589416","TIC 142589416",168.2439697,73.8301439,2026,2.09518466313,2.67899519,7.65000000,4396.27,0.713832,0.641000,168.93300000
"Kepler-1224 b","TIC 120964116","Kepler-1224",286.6257591,37.5373130,2016,13.32351601000,1.33000000,2.33000000,6155.00,1.220000,1.180000,559.59800000
"TYC 1422-614-1 c","TIC 95361265","TYC 1422-614-1",154.2777769,19.5584068,2014,559.30000000000,12.50000000,3178.00000000,4806.00,6.850000,1.150000,672.41000000
"HD 235088 b","TIC 293954617","HD 235088",300.6154535,53.3774418,2023,7.43413250000,1.98200000,4.15000000,5075.00,0.772000,0.849000,41.17060000
"Kepler-441 b","TIC 267667567","Kepler-441",284.5669540,49.0127077,2015,207.24820000000,1.64000000,3.33000000,4340.00,0.550000,0.572000,268.00300000
"Kepler-619 c","TIC 417659212","Kepler-619",290.8490899,48.4159782,2016,1.20846502600,1.69000000,3.50000000,5980.00,1.110000,1.090000,900.67800000
"Kepler-471 b","TIC 268604331","Kepler-471",299.0975167,43.4975851,2016,5.01423457500,14.96000000,,6733.00,1.800000,1.490000,1249.41000000
"HD 164604 c","TIC 406317882","HD 164604",270.7787177,-28.5608343,2026,5387.00000000000,12.50000000,3019.36986650,4663.00,0.780000,0.770000,39.36330000
"K2-138 f","TIC 4610830","K2-138",348.9490311,-10.8497391,2017,12.75758000000,2.90400000,1.63000000,5356.30,0.863000,0.935000,202.58500000
"HD 13808 c","TIC 220022156","HD 13808",33.1780708,-53.7437591,2021,53.75300000000,3.13000000,9.96000000,5035.00,0.781000,0.771000,28.23050000
"WASP-59 b","TIC 91051152","WASP-59",349.6229547,24.8892770,2012,7.91958500000,8.68700000,274.27600000,4650.00,0.613000,0.719000,115.93600000
"HD 161178 b","TIC 441797545","HD 161178",264.2873565,72.4558590,2021,279.30000000000,14.10000000,181.16219199,4786.00,10.950000,1.060000,107.18800000
"TOI-712 b","TIC 150151262","TOI-712",92.9361063,-65.8258386,2022,9.53136100000,2.04900000,4.85000000,4622.00,0.674000,0.732000,58.62120000
"Kepler-776 b","TIC 121114760","Kepler-776",287.2726117,41.6356009,2016,4.89718784000,1.28000000,2.18000000,5071.00,0.780000,0.830000,727.90400000
"TOI-3976 A b","TIC 154293917","TOI-3976 A",224.3560083,44.2743223,2023,6.60766200000,12.27383387,55.61997123,5975.00,1.501000,1.254000,516.08700000
