train_loss,train_acc,test_loss,test_acc
0.4152954339981079,92.95774647887323,2.2100303173065186,44.44444444444444
0.5237023830413818,78.87323943661971,2.1734538674354553,44.44444444444444
0.4939928114414215,81.69014084507042,2.2165971994400024,44.44444444444444
0.5296435475349426,74.64788732394366,2.2273865938186646,44.44444444444444
0.513253527879715,88.73239436619718,2.2352757453918457,44.44444444444444
0.37205272912979126,90.14084507042253,2.231566309928894,44.44444444444444
0.5616322696208954,74.64788732394366,2.254305839538574,44.44444444444444
0.5142297327518464,84.50704225352112,2.2507572174072266,44.44444444444444
0.4490285336971283,85.91549295774648,2.2046209573745728,44.44444444444444
0.4515186548233032,85.91549295774648,2.1767548322677612,44.44444444444444
0.454373836517334,84.50704225352112,2.205845594406128,44.44444444444444
0.38613959550857546,90.14084507042253,2.218127965927124,44.44444444444444
0.5518729031085968,84.50704225352112,2.222139835357666,44.44444444444444
0.5122850000858307,84.50704225352112,2.2288403511047363,44.44444444444444
0.4321529805660248,90.14084507042253,2.1962661743164062,44.44444444444444
0.33098998069763186,92.95774647887323,2.1856396198272705,44.44444444444444
0.3970221638679504,85.91549295774648,2.2113483548164368,44.44444444444444
0.6618220269680023,71.83098591549296,2.1948832869529724,44.44444444444444
0.3764492094516754,91.54929577464789,2.168186664581299,44.44444444444444
0.40436795353889465,90.14084507042253,2.1838812232017517,44.44444444444444
0.49412150382995607,84.50704225352112,2.1968935132026672,44.44444444444444
0.4510770380496979,81.69014084507042,2.2349923849105835,44.44444444444444
0.36718890368938445,91.54929577464789,2.2357906103134155,44.44444444444444
0.38532196879386904,85.91549295774648,2.2364485263824463,44.44444444444444
0.38740676641464233,88.73239436619718,2.2494588494300842,44.44444444444444
0.47825018167495725,80.28169014084507,2.274516999721527,44.44444444444444
0.5251257658004761,83.09859154929578,2.269711971282959,44.44444444444444
0.43897008895874023,85.91549295774648,2.246016502380371,44.44444444444444
0.392879581451416,88.73239436619718,2.2566630840301514,44.44444444444444
0.49702184200286864,83.09859154929578,2.2894884943962097,44.44444444444444
0.5088210701942444,87.32394366197182,2.2857627272605896,44.44444444444444
0.5380871713161468,81.69014084507042,2.2663649916648865,44.44444444444444
0.36267250776290894,91.54929577464789,2.233261227607727,44.44444444444444
0.5273117661476135,87.32394366197182,2.2541617155075073,44.44444444444444
0.5149263620376587,81.69014084507042,2.2771499156951904,44.44444444444444
0.5463171243667603,81.69014084507042,2.293380379676819,44.44444444444444
0.5230368375778198,90.14084507042253,2.286376118659973,44.44444444444444
0.5845440685749054,74.64788732394366,2.2688733339309692,44.44444444444444
0.407121604681015,90.14084507042253,2.2660101652145386,44.44444444444444
0.46097260117530825,81.69014084507042,2.2947201132774353,44.44444444444444
0.4119971454143524,84.50704225352112,2.2658651471138,44.44444444444444
0.5515290677547455,78.87323943661971,2.305505692958832,44.44444444444444
0.3550148904323578,91.54929577464789,2.2738609313964844,44.44444444444444
0.5391062140464783,78.87323943661971,2.2911572456359863,44.44444444444444
0.41772725582122805,85.91549295774648,2.2515288591384888,44.44444444444444
0.4649948596954346,84.50704225352112,2.2479840517044067,44.44444444444444
0.5429567396640778,87.32394366197182,2.273647427558899,44.44444444444444
0.5836292207241058,78.87323943661971,2.2176315784454346,44.44444444444444
0.4634617805480957,85.91549295774648,2.2165447473526,44.44444444444444
