tic_id,planet_name,host_star,ra,dec,orbital_period_days,planet_radius_earth,planet_mass_earth,stellar_teff,stellar_radius,stellar_mass,distance_pc,discovery_year,class_label,class_id,source_catalog
272278496,Kepler-900 b,Kepler-900,296.177272,46.9989635,6.9913086,2.08,4.98,4836.0,0.73,0.78,487.525,2016,Planet,0,NASA Exoplanet Archive
125060509,K2-201 c,K2-201,293.5607117,-23.1312775,22.779878,3.28568401,10.8,5507.0,0.878161,0.956055,197.932,2018,Planet,0,NASA Exoplanet Archive
237188565,Kepler-580 b,Kepler-580,283.4997537,40.5528053,8.222419656,2.57,7.13,4298.0,0.64,0.67,323.899,2016,Planet,0,NASA Exoplanet Archive
271040560,Kepler-1723 b,Kepler-1723,294.4627362,46.8214022,39.75289917,2.88046569,8.65,6072.0,1.01,0.96,811.278,2021,Planet,0,NASA Exoplanet Archive
73416947,omi UMa b,omi UMa,127.5649503,60.7177048,1569.81,13.0,1160.39151396,5075.0,13.84,2.72,54.9149,2012,Planet,0,NASA Exoplanet Archive
271355638,Kepler-163 b,Kepler-163,295.0027458,46.9873389,7.810937,1.05,1.16,5776.0,0.917,0.882,689.814,2014,Planet,0,NASA Exoplanet Archive
450102450,GJ 179 b,GJ 179,73.0245495,6.4752347,2288.0,13.8,301.93698665,3370.0,0.38,0.357,12.356,2009,Planet,0,NASA Exoplanet Archive
468723402,HD 7924 b,HD 7924,20.4956562,76.7101475,5.39792,,2058.25676373,5131.0,0.78,0.65,16.9922,2008,Planet,0,NASA Exoplanet Archive
159763595,Kepler-1218 b,Kepler-1218,291.5788505,44.5316825,22.9221266,1.44,2.67,5986.0,1.1,1.06,840.503,2016,Planet,0,NASA Exoplanet Archive
178289267,HATS-57 b,HATS-57,60.9482779,-19.0568182,2.350621,12.767051,1000.21101,5587.0,0.96,1.026,279.485,2019,Planet,0,NASA Exoplanet Archive
270948636,Kepler-603 c,Kepler-603,294.2809679,42.2909295,127.9075774,6.5,34.5,5808.0,1.01,1.01,1539.63,2016,Planet,0,NASA Exoplanet Archive
269701147,HD 191939 f,HD 191939,302.0256247,66.8503014,2898.0,13.2,915.34581216,5348.0,0.94,0.81,53.6089,2022,Planet,0,NASA Exoplanet Archive
607907,HD 30669 b,HD 30669,72.1198522,-28.4190757,1684.0,14.3,149.37,5400.0,0.91,0.92,58.0844,2014,Planet,0,NASA Exoplanet Archive
56814628,K2-244 b,K2-244,183.4686492,-3.8318097,21.06884,1.75,3.71,5677.0,0.92,0.86,212.902,2018,Planet,0,NASA Exoplanet Archive
301610040,EPIC 201497682 b,EPIC 201497682,168.9366786,0.4880606,2.13174,0.692,0.26,4991.0,0.554,0.78,253.026,2019,Planet,0,NASA Exoplanet Archive
123445166,Kepler-653 c,Kepler-653,282.2130447,46.7177898,0.900376476,0.78,0.399,5665.0,1.19,1.02,595.634,2016,Planet,0,NASA Exoplanet Archive
188570847,K2-59 c,K2-59,338.94255,-14.027727,11.2954,2.3,5.9,5055.0,0.731,0.774,311.313,2016,Planet,0,NASA Exoplanet Archive
243272677,Kepler-531 b,Kepler-531,286.5246582,48.6835481,29.88485741,2.78,8.15,4893.0,0.75,0.78,252.762,2016,Planet,0,NASA Exoplanet Archive
428673146,HD 104067 c,HD 104067,179.7923543,-20.3556058,13.8992,3.69,13.2,4952.0,0.78,0.82,20.3632,2024,Planet,0,NASA Exoplanet Archive
237222864,HIP 97166 c,HIP 97166,296.2446203,74.0628577,16.432,2.75,8.0,5216.0,0.8418,0.9342,65.9501,2021,Planet,0,NASA Exoplanet Archive
201177276,TOI-2379 b,TOI-2379,358.0920465,-53.043156,5.4693827,11.72459381,1830.69162432,3707.0,0.622,0.645,211.247,2024,Planet,0,NASA Exoplanet Archive
178284730,WASP-140 b,WASP-140,60.3855387,-20.4509991,2.23598448,14.23540549,775.5052,5300.0,0.87,0.9,117.598,2016,Planet,0,NASA Exoplanet Archive
51664268,K2-255 b,K2-255,189.9128532,-3.3705631,1.96417,2.9,8.75,4676.0,0.69,0.71,191.608,2018,Planet,0,NASA Exoplanet Archive
27530849,Kepler-365 c,Kepler-365,295.626564,49.130411,17.784129,1.64,3.33,6012.0,1.048,1.02,1038.99,2014,Planet,0,NASA Exoplanet Archive
377782184,Kepler-592 b,Kepler-592,285.7907395,48.6832431,2.820192408,2.39,6.3,5913.0,1.04,1.04,1153.13,2016,Planet,0,NASA Exoplanet Archive
279915941,Kepler-1542 d,Kepler-1542,285.7284757,42.6544651,5.99273738,0.87,0.59,5564.0,0.99,0.94,399.114,2016,Planet,0,NASA Exoplanet Archive
273875635,Kepler-29 c,Kepler-29,298.348382,47.4913021,13.28613,2.34,4.5,5378.0,0.732,0.761,832.532,2011,Planet,0,NASA Exoplanet Archive
120317234,Kepler-506 b,Kepler-506,284.6351885,40.7198296,6.8834055,2.73,7.9,6236.0,1.19,1.19,228.439,2016,Planet,0,NASA Exoplanet Archive
399821831,Kepler-1814 b,Kepler-1814,285.2166767,41.2824449,2.935359955,2.36961357,6.21,4922.0,0.823,0.79,726.346,2021,Planet,0,NASA Exoplanet Archive
28159194,Kepler-1004 b,Kepler-1004,297.3593427,49.7975464,5.28789787,6.28,32.5,4972.0,3.39,1.11,1152.68,2016,Planet,0,NASA Exoplanet Archive
171971636,Kepler-1911 b,Kepler-1911,299.303559,41.4410233,5.990799904,1.011,1.01,5721.0,0.972,0.954,269.912,2021,Planet,0,NASA Exoplanet Archive
158992508,Kepler-46 d,Kepler-46,289.2687388,42.6041819,6.766589,1.64,3.33,5309.0,0.79,0.883,777.06,2014,Planet,0,NASA Exoplanet Archive
334753043,kap CrB b,kap CrB,237.8080012,35.6558818,1253.68,13.4,591.1638,4840.0,4.68,1.33,30.0651,2007,Planet,0,NASA Exoplanet Archive
158487028,Kepler-1548 b,Kepler-1548,287.4711817,46.0805706,124.828679,2.64,7.46,5706.0,0.97,0.99,872.279,2016,Planet,0,NASA Exoplanet Archive
13021029,WASP-61 b,WASP-61,75.2996637,-26.0541438,3.8559,15.80469,851.7844,6250.0,1.55,1.82,488.66,2012,Planet,0,NASA Exoplanet Archive
270858032,Kepler-281 d,Kepler-281,294.1081465,44.7706524,148.2720032,5.93747806,654.0,5717.0,0.884,0.984,1745.45,2021,Planet,0,NASA Exoplanet Archive
105999792,HD 190360 c,HD 190360,300.9092476,29.894541,17.11625,5.53,26.2,5560.0,1.14,0.996,16.0069,2005,Planet,0,NASA Exoplanet Archive
158985675,Kepler-1287 b,Kepler-1287,289.1346298,47.063018,11.47685909,1.54,2.99,5715.0,0.94,0.96,1003.26,2016,Planet,0,NASA Exoplanet Archive
122298422,Kepler-1506 b,Kepler-1506,290.1498822,41.4645625,14.0329154,1.32,2.3,5676.0,0.93,0.95,2366.02,2016,Planet,0,NASA Exoplanet Archive
169465273,Kepler-913 b,Kepler-913,297.5830564,41.9523531,10.29672521,2.06,4.9,4687.0,0.61,0.63,991.618,2016,Planet,0,NASA Exoplanet Archive
440872576,TOI-3160 A b,TOI-3160 A,224.5658555,-27.6825503,3.971281,13.7646283,378.21580433,6190.0,1.346,1.088,567.678,2025,Planet,0,NASA Exoplanet Archive
268379849,Kepler-1066 b,Kepler-1066,298.866621,46.5022325,1.931559839,2.36,6.17,5762.0,0.98,0.98,344.251,2016,Planet,0,NASA Exoplanet Archive
122673489,Kepler-262 c,Kepler-262,290.7287168,37.2526575,21.853722,1.64,3.33,5841.0,0.881,0.816,613.129,2014,Planet,0,NASA Exoplanet Archive
267667295,KOI-351 h,KOI-351,284.4334642,49.3051239,331.60296,11.252,203.0,6031.13,1.185,1.242,848.254,2013,Planet,0,NASA Exoplanet Archive
363549734,HD 99492 b,HD 99492,171.689687,3.0071331,17.0503,5.44,25.5,4929.0,0.822539,0.85,18.2038,2004,Planet,0,NASA Exoplanet Archive
275568400,Kepler-359 d,Kepler-359,293.2936129,42.1963497,77.095691,4.01,2.7,6248.0,1.086,0.827,1443.21,2014,Planet,0,NASA Exoplanet Archive
158317824,Kepler-859 b,Kepler-859,286.7418337,43.1901197,20.38177573,3.09,9.75,5020.0,0.77,0.81,839.903,2016,Planet,0,NASA Exoplanet Archive
179012583,WASP-157 b,WASP-157,201.6551525,-8.3176353,3.951623,11.19,182.43442,5772.0,1.1,1.06,334.037,2016,Planet,0,NASA Exoplanet Archive
138219367,Kepler-1333 b,Kepler-1333,293.5275797,41.111394,109.6471842,2.81,8.3,5628.0,0.92,0.94,932.446,2016,Planet,0,NASA Exoplanet Archive
159573412,Kepler-1120 b,Kepler-1120,290.9144516,42.2865522,2.949029052,1.38,2.48,4904.0,0.74,0.78,615.231,2016,Planet,0,NASA Exoplanet Archive
137347078,Kepler-264 c,Kepler-264,292.044628,37.3761861,140.101261,2.83,8.4,6158.0,1.55,1.426,942.173,2014,Planet,0,NASA Exoplanet Archive
120317833,Kepler-1242 b,Kepler-1242,284.6062174,41.196344,13.62798432,2.26,5.73,4895.0,0.74,0.77,687.615,2016,Planet,0,NASA Exoplanet Archive
344657681,K2-214 b,K2-214,14.8759777,4.2277722,8.59656,2.51,6.85,5875.0,1.236,1.03,300.64,2018,Planet,0,NASA Exoplanet Archive
272596598,Kepler-1228 b,Kepler-1228,296.552761,46.9661945,0.577369579,1.54,2.99,5063.0,0.74,0.78,515.453,2016,Planet,0,NASA Exoplanet Archive
159216808,Kepler-1501 b,Kepler-1501,289.918589,42.001428,14.5564533,1.56,3.05,6229.0,1.3,1.2,749.06,2016,Planet,0,NASA Exoplanet Archive
232606278,HD 156279 b,HD 156279,258.0966686,63.3527828,133.40355,12.5,2997.75753482,5453.0,0.95,0.94,36.1945,2011,Planet,0,NASA Exoplanet Archive
237232044,TOI-1443 b,TOI-1443,297.398678,76.1391776,23.540678,2.30381001,30.0,5224.0,0.7511,0.7663,85.8034,2024,Planet,0,NASA Exoplanet Archive
405344271,HD 72892 b,HD 72892,128.7195554,-14.4574311,39.44603,12.8,1737.88572948,5688.0,1.22,1.01,69.7311,2016,Planet,0,NASA Exoplanet Archive
27082352,Kepler-385 c,Kepler-385,294.3385109,50.3365178,15.163161,3.04,13.2,6326.0,1.126,0.992,1432.61,2014,Planet,0,NASA Exoplanet Archive
91555165,TOI-2345 b,TOI-2345,43.884794,-34.9779745,1.0528573,1.504,3.49,4687.0,0.729,0.727,81.6541,2025,Planet,0,NASA Exoplanet Archive
299033164,Kepler-1099 b,Kepler-1099,288.7499866,48.2771163,2.168452593,2.83,8.4,5837.0,1.0,1.01,1022.8,2016,Planet,0,NASA Exoplanet Archive
158838923,Kepler-587 b,Kepler-587,288.6706571,47.3991249,10.94027841,2.23,5.6,5549.0,0.89,0.92,787.894,2016,Planet,0,NASA Exoplanet Archive
179032688,K2-197 b,K2-197,202.3934779,-7.3739779,8.357881,2.56,7.08,5667.0,0.93,1.0,247.637,2018,Planet,0,NASA Exoplanet Archive
188768068,HD 158259 b,HD 158259,261.3495847,52.7904721,2.178,1.28228,2.22,5801.89,1.21,1.08,27.0498,2020,Planet,0,NASA Exoplanet Archive
164458488,Kepler-62 b,Kepler-62,283.2125621,45.3496992,5.714932,1.31,9.0,4925.0,0.64,0.69,300.874,2013,Planet,0,NASA Exoplanet Archive
404518509,HD 21520 b,HD 21520,51.6403449,-43.6136649,25.1292,2.697,17.7,5871.0,1.044,1.09,79.208,2024,Planet,0,NASA Exoplanet Archive
273383120,Kepler-115 c,Kepler-115,297.7119299,45.261985,8.990889,2.6,7.27,5979.0,1.205,1.042,623.609,2014,Planet,0,NASA Exoplanet Archive
27006192,Kepler-231 b,Kepler-231,293.9733913,50.531846,10.065275,1.73,35.4,3767.0,0.49,0.58,316.618,2014,Planet,0,NASA Exoplanet Archive
63366291,Kepler-1142 b,Kepler-1142,292.7144796,44.0822816,18.3027248,1.47,2.76,5685.0,0.96,0.97,1273.51,2016,Planet,0,NASA Exoplanet Archive
53134037,HD 169830 b,HD 169830,276.9561859,-29.8167919,225.67372,13.2,804.42369812,6300.0,1.935709,1.17,37.6048,2000,Planet,0,NASA Exoplanet Archive
269269546,Kepler-548 b,Kepler-548,299.9059167,45.4396103,4.454194338,11.99,,5535.0,0.9,0.93,751.776,2016,Planet,0,NASA Exoplanet Archive
328860504,GJ 9404 b,GJ 9404,184.8472095,28.3827126,13.4586,3.48,11.9,3811.0,0.626041,0.62,23.8839,2023,Planet,0,NASA Exoplanet Archive
176938958,K2-226 b,K2-226,183.6456643,-9.5626286,3.27109,1.53899305,2.98,5288.0,0.889,0.856,211.265,2018,Planet,0,NASA Exoplanet Archive
117905020,HD 190228 b,HD 190228,300.7537294,28.3065564,1143.59858,12.9,1598.67688721,5360.0,2.58658,1.415,62.7146,2022,Planet,0,NASA Exoplanet Archive
120764338,Kepler-1495 b,Kepler-1495,286.1306907,38.7795494,85.273256,2.94,8.96,5831.0,1.04,1.03,1355.54,2016,Planet,0,NASA Exoplanet Archive
169082553,Kepler-159 c,Kepler-159,297.0702037,40.868734,43.595792,3.41,11.5,4625.0,0.663,0.628,373.744,2014,Planet,0,NASA Exoplanet Archive
164883912,Kepler-1014 b,Kepler-1014,285.1219875,44.1105331,16.57110363,2.39,6.3,5388.0,0.84,0.88,624.8,2016,Planet,0,NASA Exoplanet Archive
158664692,Kepler-1122 b,Kepler-1122,288.2805801,46.3408747,42.1917357,2.04,4.82,5544.0,0.89,0.92,1230.42,2016,Planet,0,NASA Exoplanet Archive
158241252,TOI-4443.01,TOI-4443,274.2686643,21.9095459,1.8498567,1.7193265,3.6,5834.0,1.01733,1.049133,56.0739,2024,Planet,0,NASA Exoplanet Archive
156942082,HD 100655 b,HD 100655,173.7653631,20.441541,157.57001,13.5,511.7063,4891.0,10.06,2.28,137.178,2011,Planet,0,NASA Exoplanet Archive
351803524,Kepler-1730 b,Kepler-1730,281.9605834,43.7030386,13.81019974,4.48524519,18.4,5942.0,1.142,1.009,1427.08,2021,Planet,0,NASA Exoplanet Archive
121598758,Kepler-150 d,Kepler-150,288.2341025,40.520897,12.56093,2.79,8.2,5560.0,0.939,0.956,891.092,2014,Planet,0,NASA Exoplanet Archive
275493574,Kepler-248 c,Kepler-248,293.0613138,43.5813577,16.239494,4.07,15.6,5190.0,0.831,0.838,738.792,2014,Planet,0,NASA Exoplanet Archive
389018596,HD 285507 b,HD 285507,61.755663,15.3349441,6.0881,13.8,311.4734,4503.0,0.69,0.82,45.0293,2013,Planet,0,NASA Exoplanet Archive
299029323,Kepler-1047 b,Kepler-1047,288.6462564,50.7889645,56.1886887,2.09,5.02,5754.0,1.13,1.08,817.647,2016,Planet,0,NASA Exoplanet Archive
632528291,GJ 3138 c,GJ 3138,32.2977385,-16.3392495,5.974,1.88,4.18,3717.0,0.5,0.681,28.4712,2017,Planet,0,NASA Exoplanet Archive
164884002,Kepler-55 b,Kepler-55,285.1683291,44.0264898,27.9481449,2.43,43.0,4362.0,0.58,0.62,578.796,2012,Planet,0,NASA Exoplanet Archive
305837711,HD 116029 b,HD 116029,200.1646905,24.6484725,670.0,13.6,444.962,4819.0,4.89,0.83,123.245,2011,Planet,0,NASA Exoplanet Archive
144730053,HD 37605 c,HD 37605,85.0074276,6.0595116,2720.0,13.1,1013.8777,5329.0,0.91,0.94,46.7864,2012,Planet,0,NASA Exoplanet Archive
159725400,Kepler-1184 b,Kepler-1184,291.282031,46.9659514,53.5991044,2.68,7.65,5983.0,1.07,1.05,1157.84,2016,Planet,0,NASA Exoplanet Archive
467179528,TOI-1266 c,TOI-1266,197.9965833,65.8336973,18.8027,1.98,3.17,3563.0,0.4232,0.437,36.0118,2020,Planet,0,NASA Exoplanet Archive
158171456,Kepler-547 b,Kepler-547,286.1185888,44.3452063,6.010384289,4.0,15.1,4828.0,0.73,0.78,378.972,2016,Planet,0,NASA Exoplanet Archive
399825584,Kepler-1488 c,Kepler-1488,286.6464265,49.9377735,6.158269882,1.65156749,3.37,5710.0,1.524,1.003,905.825,2021,Planet,0,NASA Exoplanet Archive
317520667,HAT-P-57 b,HAT-P-57,274.743418,10.5971968,2.4653,19.50366,448.1403,6330.0,1.85,2.77,279.86,2015,Planet,0,NASA Exoplanet Archive
11613065,HD 8326 b,HD 8326,20.5314418,-26.8940678,158.991,9.58,66.6,4914.0,0.783181,0.8,30.6862,2019,Planet,0,NASA Exoplanet Archive
271893367,TOI-150.01,TOI-150,112.965421,-73.6060358,5.857487,14.067295,797.7533,6255.0,1.526,1.351,336.267,2019,Planet,0,NASA Exoplanet Archive
86380416,TIC 86380416 b,TIC 86380416,145.160376,65.7327948,6.0408643461,2.4123612,6.4,5723.74,0.989724,1.07,244.68,2026,Planet,0,NASA Exoplanet Archive
278892590,TRAPPIST-1 g,TRAPPIST-1,346.6263919,-5.0434618,12.352446,1.129,1.321,2566.0,0.1192,0.0898,12.42988881,2017,Planet,0,NASA Exoplanet Archive
56815340,HD 106315 b,HD 106315,183.4724742,-0.3934357,9.55237,2.44,12.6,6327.0,1.296,1.091,109.353,2017,Planet,0,NASA Exoplanet Archive
301289516,GJ 9827 b,GJ 9827,351.7717763,-1.2853435,1.208974,1.44,4.28,4236.0,0.58,0.62,29.661,2017,Planet,0,NASA Exoplanet Archive
66914642,BD-06 1339 b,BD-06 1339,88.2511811,-5.9963378,3.8728,,1523.03372634,4324.0,0.686355,0.7,20.2695,2013,Planet,0,NASA Exoplanet Archive
164560648,Kepler-1033 b,Kepler-1033,283.8450963,44.6090251,7.56052806,2.51,6.85,5547.0,0.92,0.94,1455.5,2016,Planet,0,NASA Exoplanet Archive
468350765,TOI-7155 b,TOI-7155,12.4454481,79.2878555,3.89489711981,2.40821473,6.38,4673.03,0.670748,0.755,144.751,2026,Planet,0,NASA Exoplanet Archive
18310799,K2-136 d,K2-136,67.4128615,22.8825674,25.575,1.565,3.0,4500.0,0.677,0.742,59.2474,2017,Planet,0,NASA Exoplanet Archive
175371068,K2-154 b,K2-154,189.0015173,-2.6696217,3.67626,1.99,4.62,4097.0,0.63,0.65,129.356,2018,Planet,0,NASA Exoplanet Archive
15756231,V1298 Tau e,V1298 Tau,61.331654,20.1570318,48.677714,10.17,15.3,4970.0,1.32,1.1,108.199,2019,Planet,0,NASA Exoplanet Archive
440887364,TOI-836 b,TOI-836,225.0798831,-24.4542022,3.81673,1.704,4.53,4552.0,0.665,0.678,27.5024,2023,Planet,0,NASA Exoplanet Archive
149969625,K2-165 c,K2-165,184.9004881,0.968327,4.382745,1.55409035,3.03,5185.0,0.803827,0.834847,134.591,2018,Planet,0,NASA Exoplanet Archive
271050878,Kepler-947 b,Kepler-947,294.3667312,42.2526408,26.9644317,2.28,5.82,5508.0,0.87,0.9,1730.78,2016,Planet,0,NASA Exoplanet Archive
86396382,WASP-12 b,WASP-12,97.636645,29.6722662,1.091418901,22.02564708,467.2101,6265.0,1.69,1.325,427.246,2008,Planet,0,NASA Exoplanet Archive
66818296,WASP-17 b,WASP-17,239.9622479,-28.0617941,3.73543,20.96083,247.9074,6550.0,1.49,2.28,405.908,2009,Planet,0,NASA Exoplanet Archive
181949561,WASP-39 b,WASP-39,217.3266477,-3.4444994,4.0552941,14.336311,89.31023,5485.0,0.939,0.913,213.982,2011,Planet,0,NASA Exoplanet Archive
243641947,TOI-3235 b,TOI-3235,207.4738488,-46.0665139,2.59261842,11.39953337,211.35589065,3388.8,0.3697,0.3939,72.811,2023,Planet,0,NASA Exoplanet Archive
318707987,HD 3167 e,HD 3167,8.7401487,4.3807215,96.63,2.83,8.41,5261.0,0.88,0.837,47.2899,2022,Planet,0,NASA Exoplanet Archive
332064684,55 Cnc B b,55 Cnc B,133.167908,28.3152863,6.7994,1.69,3.5,3286.0,0.274,0.26,12.4773,2025,Planet,0,NASA Exoplanet Archive
92352620,WASP-94 A b,WASP-94 A,313.7832393,-34.1357512,3.95019,17.71022,158.915,6170.0,1.48,1.67,211.211,2014,Planet,0,NASA Exoplanet Archive
248853232,WASP-69 b,WASP-69,315.0259661,-5.094857,3.86813881,11.21,82.58,4792.0,0.801,0.83,49.9605,2014,Planet,0,NASA Exoplanet Archive
367366318,KELT-7 b,KELT-7,78.2955912,33.3179532,2.73477,17.9344,441.7837,6768.0,1.81,1.76,136.681,2015,Planet,0,NASA Exoplanet Archive
404635917,NSVS 14256825 b,NSVS 14256825,305.001946,4.6323715,3225.0,12.3,4497.2945,40000.0,0.188,0.419,820.877,2019,Planet,0,NASA Exoplanet Archive
441546821,HD 114082 b,HD 114082,197.3171237,-60.3084347,109.75,11.2089807,2542.627256,6651.0,1.49,1.47,95.3906,2022,Planet,0,NASA Exoplanet Archive
46432937,TIC 46432937 b,TIC 46432937,83.8689794,-14.5971909,1.44044527,13.31626907,1017.0509024,3572.0,0.5299,0.563,90.5369,2024,Planet,0,NASA Exoplanet Archive
271164763,Kepler-451 c,2MASS J19383260+4603591,294.6359173,46.0664076,1460.0,13.5,511.70373527,29564.0,0.203,0.48,396.332,2022,Planet,0,NASA Exoplanet Archive
269333648,TOI-2529 b,TOI-2529,118.9945352,-52.3548332,64.5949,11.54525012,743.71847238,5802.0,1.7,1.11,296.271,2024,Planet,0,NASA Exoplanet Archive
170647523,KOI-1599.01,KOI-1599,298.3738383,40.6184483,20.4415,1.9,4.6,5833.0,0.972,1.02,1131.64,2019,Planet,0,NASA Exoplanet Archive
378086390,Kepler-689 b,Kepler-689,294.7106347,39.5216975,22.36656079,2.89,8.7,5518.0,0.88,0.91,1131.73,2016,Planet,0,NASA Exoplanet Archive
437034946,NGC 2682 YBP 1194 b,NGC 2682 YBP 1194,132.7533077,11.8146537,6.959,12.3,101.7056,5780.0,0.99,1.01,872.92,2014,Planet,0,NASA Exoplanet Archive
122443195,Kepler-1205 b,Kepler-1205,290.2796734,41.5150499,1.078390352,1.41,2.57,5226.0,0.81,0.84,698.485,2016,Planet,0,NASA Exoplanet Archive
273590427,Kepler-32 f,Kepler-32,297.8423073,46.5743595,0.74296,0.82,969.228,3900.0,0.53,0.58,323.847,2012,Planet,0,NASA Exoplanet Archive
234825296,CoRoT-20 c,CoRoT-20,97.7204249,0.2268931,1675.0,12.2,5403.11,5880.0,1.02,1.14,844.061,2018,Planet,0,NASA Exoplanet Archive
255930614,HD 149026 b,HD 149026,247.6229827,38.3475349,2.87589,8.29466,120.7754,6179.0,1.41,1.42,75.8643,2005,Planet,0,NASA Exoplanet Archive
278892590,TRAPPIST-1 d,TRAPPIST-1,346.6263919,-5.0434618,4.049219,0.788,0.388,2566.0,0.1192,0.0898,12.42988881,2016,Planet,0,NASA Exoplanet Archive
350814607,Kepler-968 b,Kepler-968,285.6025889,50.1120401,3.692983728,2.0,4.66,4598.0,0.7,0.76,290.324,2016,Planet,0,NASA Exoplanet Archive
26123781,BD+20 594 b,BD+20 594,53.6511231,20.5990205,41.6855,2.57807,22.2481,5766.0,1.08,1.67,179.461,2016,Planet,0,NASA Exoplanet Archive
21285884,HD 73534 b,HD 73534,129.8153421,12.9599703,1750.0,13.7,353.42696,4917.0,2.58,1.16,83.3321,2008,Planet,0,NASA Exoplanet Archive
274626553,GJ 3988 b,GJ 3988,255.8503747,51.4089795,6.9442,1.74,3.69,3273.0,0.19734,0.1842,9.9105,2023,Planet,0,NASA Exoplanet Archive
271260980,Kepler-116 b,Kepler-116,294.7420605,43.5367842,5.968734,3.42,11.6,6142.0,1.454,1.198,955.168,2014,Planet,0,NASA Exoplanet Archive
123358019,Kepler-364 c,Kepler-364,281.5699998,47.3986233,59.980627,2.15,5.27,6108.0,1.284,1.076,891.462,2014,Planet,0,NASA Exoplanet Archive
466222634,HD 190984 b,HD 190984,302.8779827,-64.6202728,4885.0,13.0,1137.82569706,5988.0,1.53,0.91,148.187,2009,Planet,0,NASA Exoplanet Archive
184085929,Kepler-516 b,Kepler-516,295.6087625,38.7357368,24.85462415,5.74,27.9,7099.0,2.02,1.62,687.094,2016,Planet,0,NASA Exoplanet Archive
271964647,Kepler-119 b,Kepler-119,295.9463854,42.6588324,2.422082,3.6,12.6,5595.0,0.839,0.918,701.996,2014,Planet,0,NASA Exoplanet Archive
36592530,WASP-75 b,WASP-75,342.3858995,-10.6754686,2.484193,14.235,340.06,6100.0,1.26,1.14,294.001,2013,Planet,0,NASA Exoplanet Archive
125843782,2M0437 b,2MASS J04372171+2651014,69.3405531,26.8502997,,13.0,1271.313628,3100.0,0.84,0.17,128.484,2021,Planet,0,NASA Exoplanet Archive
239289191,Kepler-1518 b,Kepler-1518,300.3323404,44.9861065,5.11177904,3.05,9.53,6846.0,1.88,1.54,903.51,2016,Planet,0,NASA Exoplanet Archive
293375721,K2-270 c,K2-270,131.2665588,13.5497322,4.400028,2.95,9.01,4877.0,0.77,0.85,280.518,2018,Planet,0,NASA Exoplanet Archive
273376082,Kepler-550 b,Kepler-550,297.7001786,47.8637046,8.600104109,4.42,17.9,5322.0,0.83,0.87,531.944,2016,Planet,0,NASA Exoplanet Archive
63130782,Kepler-763 d,Kepler-763,292.1445534,47.1573604,6.50327035,1.67,3.43,4999.0,0.843,0.8,962.459,2023,Planet,0,NASA Exoplanet Archive
299033074,Kepler-812 b,Kepler-812,288.8552821,48.208517,10.11716531,3.55,12.3,6761.0,1.71,1.45,1482.74,2016,Planet,0,NASA Exoplanet Archive
170102285,WASP-23 b,WASP-23,101.1275033,-42.7622296,2.9444256,10.783,280.95,5150.0,0.765,0.78,207.49,2010,Planet,0,NASA Exoplanet Archive
399794420,Kepler-686 b,Kepler-686,285.213819,39.027466,1.594745463,12.15,,5649.0,0.92,0.94,1490.94,2016,Planet,0,NASA Exoplanet Archive
63119782,Kepler-184 b,Kepler-184,291.9518784,43.0746172,10.687576,2.36,6.17,5788.0,0.873,0.872,610.326,2014,Planet,0,NASA Exoplanet Archive
63120970,Kepler-343 b,Kepler-343,291.960662,42.4329567,8.96855,2.41,6.39,5807.0,1.433,1.055,927.193,2014,Planet,0,NASA Exoplanet Archive
96195878,HD 103720 b,HD 103720,179.1713308,-2.7791393,4.5557,14.1,197.046,5017.0,0.73,0.794,45.5352,2014,Planet,0,NASA Exoplanet Archive
169459324,Kepler-1378 b,Kepler-1378,297.373403,40.3663986,11.95398936,2.2,5.48,4407.0,0.67,0.7,506.434,2016,Planet,0,NASA Exoplanet Archive
399912169,Kepler-229 c,Kepler-229,286.9994758,48.3757867,16.068638,4.92,21.5,5120.0,0.728,0.808,826.265,2014,Planet,0,NASA Exoplanet Archive
270700432,Kepler-561 b,Kepler-561,293.7471107,45.1071981,58.3620495,6.96,38.7,5646.0,0.94,0.96,621.378,2016,Planet,0,NASA Exoplanet Archive
399794186,Kepler-1272 b,Kepler-1272,285.2197605,38.8058393,51.1309704,2.37,6.21,5926.0,1.09,1.06,1206.37,2016,Planet,0,NASA Exoplanet Archive
454227159,2MASS J11011926-7732383 b,2MASS J11011926-7732383,165.3295388,-77.5440912,,11.9,8899.195396,,,,,2024,Planet,0,NASA Exoplanet Archive
36883072,HD 18015 b,HD 18015,43.3636339,-8.8480392,2278.0,13.1,1048.8337431,5603.0,3.13,1.49,123.801,2018,Planet,0,NASA Exoplanet Archive
