tic_id,orbital_period_days,planet_radius_rearth,equilibrium_temperature_k,transit_depth_ppm,quality_score,validation_flag,final_confidence,combined_score,rank,priority
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,33,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,34,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,35,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,36,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,37,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,38,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,39,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,40,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,41,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,42,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,43,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,44,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,45,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,46,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,47,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,48,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,49,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,50,HIGH
138219758,1.478487190483855,0.6830222169649157,2173.7092399609437,4468.647705320499,0.6693066469042224,PROMISING,0.7693066469042223,0.7193066469042224,51,HIGH
262662119,4.531603020824527,0.9882753731688548,1058.110651730854,7395.051559125413,0.6597035936175726,PROMISING,0.7597035936175726,0.7097035936175726,52,HIGH
80224448,5.967387247128799,0.0953039333055319,1050.7097681527996,92.19478610315934,0.6490923543029352,PROMISING,0.7490923543029352,0.6990923543029353,53,MEDIUM
138805992,10.323056148918734,1.1532291986721344,416.49974533752317,13905.422564177012,0.6305578053421474,PROMISING,0.7305578053421474,0.6805578053421475,54,MEDIUM
